license,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,lastupdate,datetaken,datetakengranularity,datetakenunknown,count_views,count_faves,count_comments,tags,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_sq,height_sq,width_sq,url_t,height_t,width_t,url_s,height_s,width_s,url_q,height_q,width_q,url_m,height_m,width_m,url_n,height_n,width_n,url_z,height_z,width_z,url_c,height_c,width_c,url_l,height_l,width_l,url_o,height_o,width_o,description,longitude,latitude,geometry,within,license_name,license_url
0,51108963781,138516679@N02,b216a0b3aa,65535,66,"Sutton Park Sunrise - Sutton Park, West Midlands",NA,NA,NA,2021-04-11T11:12:48Z,2021-04-11T11:15:43Z,2020-10-11T07:14:57Z,0,0,96,0,0,,15,0,,2636486,NA,NA,NA,NA,https://live.staticflickr.com/65535/51108963781_b216a0b3aa_s.jpg,75,75,https://live.staticflickr.com/65535/51108963781_b216a0b3aa_t.jpg,67,100,https://live.staticflickr.com/65535/51108963781_b216a0b3aa_m.jpg,160,240,https://live.staticflickr.com/65535/51108963781_b216a0b3aa_q.jpg,150,150,https://live.staticflickr.com/65535/51108963781_b216a0b3aa.jpg,333,500,https://live.staticflickr.com/65535/51108963781_b216a0b3aa_n.jpg,213,320,https://live.staticflickr.com/65535/51108963781_b216a0b3aa_z.jpg,427,640,https://live.staticflickr.com/65535/51108963781_b216a0b3aa_c.jpg,533,800,https://live.staticflickr.com/65535/51108963781_b216a0b3aa_b.jpg,683,1024,NA,NA,NA,"Autumn is in full swing at Sutton Park, on a cold, but warm morning! ",-1.836261,52.567273,"c(-1.836261, 52.567273)",1,All Rights Reserved,NA
0,49525672973,54855202@N02,53e554aaed,65535,66,M2127882sm,NA,NA,NA,2020-02-12T17:05:02Z,2020-02-12T17:12:56Z,2020-02-12T15:09:48Z,0,0,178,0,0,bodycaplens 9mm suttonpark,15,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/49525672973_53e554aaed_s.jpg,75,75,https://live.staticflickr.com/65535/49525672973_53e554aaed_t.jpg,75,100,https://live.staticflickr.com/65535/49525672973_53e554aaed_m.jpg,180,240,https://live.staticflickr.com/65535/49525672973_53e554aaed_q.jpg,150,150,https://live.staticflickr.com/65535/49525672973_53e554aaed.jpg,375,500,https://live.staticflickr.com/65535/49525672973_53e554aaed_n.jpg,240,320,https://live.staticflickr.com/65535/49525672973_53e554aaed_z.jpg,480,640,https://live.staticflickr.com/65535/49525672973_53e554aaed_c.jpg,600,800,https://live.staticflickr.com/65535/49525672973_53e554aaed_b.jpg,768,1024,NA,NA,NA,"A short walk in Sutton Park, with only the E-PL5 and 9mm bodycap lens for company!
",-1.847484,52.587401,"c(-1.847484, 52.587401)",1,All Rights Reserved,NA
0,53077183703,39854996@N00,bb01a87783,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-07-28T09:45:38Z,2023-07-29T07:21:56Z,2022-08-21T10:25:27Z,0,0,81,1,0,michaeljh r7 canonr7 eosr7 canoneosr7 birds bird nature canonrf800mmf11 suttonpark european stonechat saxicolarubicola,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53077183703_bb01a87783_s.jpg,75,75,https://live.staticflickr.com/65535/53077183703_bb01a87783_t.jpg,67,100,https://live.staticflickr.com/65535/53077183703_bb01a87783_m.jpg,160,240,https://live.staticflickr.com/65535/53077183703_bb01a87783_q.jpg,150,150,https://live.staticflickr.com/65535/53077183703_bb01a87783.jpg,333,500,https://live.staticflickr.com/65535/53077183703_bb01a87783_n.jpg,213,320,https://live.staticflickr.com/65535/53077183703_bb01a87783_z.jpg,427,640,https://live.staticflickr.com/65535/53077183703_bb01a87783_c.jpg,533,800,https://live.staticflickr.com/65535/53077183703_bb01a87783_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,53150359694,39854996@N00,273f5b3af7,65535,66,"European stonechat  ""Saxicola rubicola""",NA,NA,NA,2023-08-29T13:45:21Z,2023-08-30T11:36:17Z,2022-08-21T10:22:25Z,0,0,121,6,0,michaeljh r7 canonr7 eosr7 canoneosr7 birds bird nature suttonpark canonrf800mmf11 european stonechat saxicolarubicola,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/53150359694_273f5b3af7_s.jpg,75,75,https://live.staticflickr.com/65535/53150359694_273f5b3af7_t.jpg,67,100,https://live.staticflickr.com/65535/53150359694_273f5b3af7_m.jpg,160,240,https://live.staticflickr.com/65535/53150359694_273f5b3af7_q.jpg,150,150,https://live.staticflickr.com/65535/53150359694_273f5b3af7.jpg,333,500,https://live.staticflickr.com/65535/53150359694_273f5b3af7_n.jpg,213,320,https://live.staticflickr.com/65535/53150359694_273f5b3af7_z.jpg,427,640,https://live.staticflickr.com/65535/53150359694_273f5b3af7_c.jpg,533,800,https://live.staticflickr.com/65535/53150359694_273f5b3af7_b.jpg,683,1024,NA,NA,NA,European stonechat  &amp;quot;Saxicola rubicola&amp;quot;,-1.8612899999999999,52.564248,"c(-1.86129, 52.564248)",1,All Rights Reserved,NA
0,50571266381,54855202@N02,9cceeff026,65535,66,Getting the Pedalos for Free      PB041331sm,NA,NA,NA,2020-11-06T00:03:14Z,2020-11-06T00:10:29Z,2020-11-04T14:41:27Z,0,0,150,0,0,suttonpark blackroot,15,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/50571266381_9cceeff026_s.jpg,75,75,https://live.staticflickr.com/65535/50571266381_9cceeff026_t.jpg,75,100,https://live.staticflickr.com/65535/50571266381_9cceeff026_m.jpg,180,240,https://live.staticflickr.com/65535/50571266381_9cceeff026_q.jpg,150,150,https://live.staticflickr.com/65535/50571266381_9cceeff026.jpg,375,500,https://live.staticflickr.com/65535/50571266381_9cceeff026_n.jpg,240,320,https://live.staticflickr.com/65535/50571266381_9cceeff026_z.jpg,480,640,https://live.staticflickr.com/65535/50571266381_9cceeff026_c.jpg,600,800,https://live.staticflickr.com/65535/50571266381_9cceeff026_b.jpg,768,1024,NA,NA,NA,Descriptions to follow shortly.,-1.841862,52.571741,"c(-1.841862, 52.571741)",1,All Rights Reserved,NA
0,50520494516,25336804@N06,ef7bd2763b,65535,66,Overtaken !,NA,NA,NA,2020-10-29T15:20:33Z,2021-10-02T07:17:25Z,2020-10-27T11:12:55Z,0,0,3125,88,166,jan130 autumn2020 dog forest woods beautiful photobombed bordercollie leaves topazstudio ngc npc,16,0,,2636486,NA,NA,NA,NA,https://live.staticflickr.com/65535/50520494516_ef7bd2763b_s.jpg,75,75,https://live.staticflickr.com/65535/50520494516_ef7bd2763b_t.jpg,75,100,https://live.staticflickr.com/65535/50520494516_ef7bd2763b_m.jpg,180,240,https://live.staticflickr.com/65535/50520494516_ef7bd2763b_q.jpg,150,150,https://live.staticflickr.com/65535/50520494516_ef7bd2763b.jpg,375,500,https://live.staticflickr.com/65535/50520494516_ef7bd2763b_n.jpg,240,320,https://live.staticflickr.com/65535/50520494516_ef7bd2763b_z.jpg,480,640,https://live.staticflickr.com/65535/50520494516_ef7bd2763b_c.jpg,600,800,https://live.staticflickr.com/65535/50520494516_ef7bd2763b_b.jpg,768,1024,NA,NA,NA,"The woods were lovely...  a Border Collie overtook me, on the inside, I may add, photo-bombing my picture - but I like him there so why not? 

This is just a small part of the lovely woods.  

Thank you so much for all your kind comments and faves.  I would prefer NOT to receive multiple invites - thanks so much.

~ Processed in Topaz Studio ~ 

Have a lovely rest of the week everyone, wherever you are.  I hope this makes you smile !


",-1.838159,52.564894,"c(-1.838159, 52.564894)",1,All Rights Reserved,NA
0,50450593266,138516679@N02,ab7399bde3,65535,66,"Sunrise over Sutton Park - Sutton Coldfield, West Midlands",NA,NA,NA,2020-10-11T12:34:34Z,2024-07-22T14:44:26Z,2020-10-11T07:21:03Z,0,0,1442,19,3,photography canon6d canonuk suttoncoldfield suttonpark landscape sunrise,16,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/50450593266_ab7399bde3_s.jpg,75,75,https://live.staticflickr.com/65535/50450593266_ab7399bde3_t.jpg,67,100,https://live.staticflickr.com/65535/50450593266_ab7399bde3_m.jpg,160,240,https://live.staticflickr.com/65535/50450593266_ab7399bde3_q.jpg,150,150,https://live.staticflickr.com/65535/50450593266_ab7399bde3.jpg,333,500,https://live.staticflickr.com/65535/50450593266_ab7399bde3_n.jpg,213,320,https://live.staticflickr.com/65535/50450593266_ab7399bde3_z.jpg,427,640,https://live.staticflickr.com/65535/50450593266_ab7399bde3_c.jpg,533,800,https://live.staticflickr.com/65535/50450593266_ab7399bde3_b.jpg,683,1024,NA,NA,NA,"Early morning sun, glistening through the trees in Sutton Park, shortly after sunrise at 07:27.",-1.850344,52.57156,"c(-1.850344, 52.57156)",1,All Rights Reserved,NA
0,50571271006,54855202@N02,9fc9a666e0,65535,66,Gumslade     PB041292sm,NA,NA,NA,2020-11-06T00:03:10Z,2020-11-06T00:11:12Z,2020-11-04T14:11:27Z,0,0,95,0,0,suttonpark,15,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/50571271006_9fc9a666e0_s.jpg,75,75,https://live.staticflickr.com/65535/50571271006_9fc9a666e0_t.jpg,75,100,https://live.staticflickr.com/65535/50571271006_9fc9a666e0_m.jpg,180,240,https://live.staticflickr.com/65535/50571271006_9fc9a666e0_q.jpg,150,150,https://live.staticflickr.com/65535/50571271006_9fc9a666e0.jpg,375,500,https://live.staticflickr.com/65535/50571271006_9fc9a666e0_n.jpg,240,320,https://live.staticflickr.com/65535/50571271006_9fc9a666e0_z.jpg,480,640,https://live.staticflickr.com/65535/50571271006_9fc9a666e0_c.jpg,600,800,https://live.staticflickr.com/65535/50571271006_9fc9a666e0_b.jpg,768,1024,NA,NA,NA,Descriptions to follow shortly.,-1.845638,52.581703,"c(-1.845638, 52.581703)",1,All Rights Reserved,NA
0,50534505357,138516679@N02,958dff222f,65535,66,"Bracebridge Pool, Sutton Park, West Midlands",NA,NA,NA,2020-10-26T20:12:04Z,2021-08-29T12:20:34Z,2020-10-11T08:12:23Z,0,0,1288,9,1,,15,0,,2649131,NA,NA,NA,NA,https://live.staticflickr.com/65535/50534505357_958dff222f_s.jpg,75,75,https://live.staticflickr.com/65535/50534505357_958dff222f_t.jpg,67,100,https://live.staticflickr.com/65535/50534505357_958dff222f_m.jpg,160,240,https://live.staticflickr.com/65535/50534505357_958dff222f_q.jpg,150,150,https://live.staticflickr.com/65535/50534505357_958dff222f.jpg,333,500,https://live.staticflickr.com/65535/50534505357_958dff222f_n.jpg,213,320,https://live.staticflickr.com/65535/50534505357_958dff222f_z.jpg,427,640,https://live.staticflickr.com/65535/50534505357_958dff222f_c.jpg,533,800,https://live.staticflickr.com/65535/50534505357_958dff222f_b.jpg,683,1024,NA,NA,NA,"A moody take on Bracebridge Pool, located in Sutton Park. I tried to go for a low grain film look. 

Canon EOS 6D + EF 35mm F/2 IS USM
1 second \ F/22 \ ISO 50

Sunday 11th October 2020

",-1.855273,52.581122,"c(-1.855273, 52.581122)",1,All Rights Reserved,NA
0,52671558824,68166820@N08,0c525c009d,65535,66,Sutton Park,NA,NA,NA,2023-02-05T22:40:28Z,2023-02-06T14:33:26Z,2022-12-15T12:44:57Z,0,0,274,14,2,英国 enjoystaffordshire visitstaffordshire exploringtheuk travelbloggers travelphotography travelphoto traveltuesday travel naturephotography naturephotographer naturephoto naturelovers natureperfection nature landscapephotos landscapephotography landscape suttonpark,16,0,,2636486,NA,NA,NA,NA,https://live.staticflickr.com/65535/52671558824_0c525c009d_s.jpg,75,75,https://live.staticflickr.com/65535/52671558824_0c525c009d_t.jpg,75,100,https://live.staticflickr.com/65535/52671558824_0c525c009d_m.jpg,180,240,https://live.staticflickr.com/65535/52671558824_0c525c009d_q.jpg,150,150,https://live.staticflickr.com/65535/52671558824_0c525c009d.jpg,375,500,https://live.staticflickr.com/65535/52671558824_0c525c009d_n.jpg,240,320,https://live.staticflickr.com/65535/52671558824_0c525c009d_z.jpg,480,640,https://live.staticflickr.com/65535/52671558824_0c525c009d_c.jpg,600,800,https://live.staticflickr.com/65535/52671558824_0c525c009d_b.jpg,768,1024,https://live.staticflickr.com/65535/52671558824_fb10b0226a_o.jpg,3024,4032,Sutton Park,-1.834209,52.567372,"c(-1.834209, 52.567372)",1,All Rights Reserved,NA
0,49511210422,25336804@N06,6163787a95,65535,66,Who has seen the wind?,NA,NA,NA,2020-02-09T14:56:14Z,2020-11-14T17:28:23Z,2020-02-01T12:20:38Z,0,0,3735,101,225,jan130 tree grasses clouds sky suttonpark nearbannersgate february2020 landscape topazstudio digitalpainting windymorning walkswithmarnie poem wind vento vent viento ветар,15,0,,2646737,NA,NA,NA,NA,https://live.staticflickr.com/65535/49511210422_6163787a95_s.jpg,75,75,https://live.staticflickr.com/65535/49511210422_6163787a95_t.jpg,75,100,https://live.staticflickr.com/65535/49511210422_6163787a95_m.jpg,180,240,https://live.staticflickr.com/65535/49511210422_6163787a95_q.jpg,150,150,https://live.staticflickr.com/65535/49511210422_6163787a95.jpg,375,500,https://live.staticflickr.com/65535/49511210422_6163787a95_n.jpg,240,320,https://live.staticflickr.com/65535/49511210422_6163787a95_z.jpg,480,640,https://live.staticflickr.com/65535/49511210422_6163787a95_c.jpg,601,800,https://live.staticflickr.com/65535/49511210422_6163787a95_b.jpg,769,1024,NA,NA,NA,"Out on a windy but wonderfully sunny Saturday morning, and I don't think the wind has dropped its power since the day I took this photo two weeks ago.  We seem to be in its path wherever we are, it's merciless !  Looks set to be the same for a few days yet but without any sun.  Come on Spring !!!

'Who has seen the wind?
Neither I nor you:
But when the leaves hang trembling,
The wind is passing through.

Who has seen the wind?
Neither you nor I:
But when the trees bow down their heads,
The wind is passing by.'

- Christina Rossetti 

Thank you as always for your kind comments - or just for looking.  Every view is appreciated, as I'm sure you know ! 

~ Edited in Topaz Studio ~


    ",-1.867697,52.55929,"c(-1.867697, 52.55929)",1,All Rights Reserved,NA
0,50711093126,8755820@N08,f94b15171e,65535,66,Time to reflect,NA,NA,NA,2020-12-12T19:36:31Z,2021-01-02T23:48:51Z,2020-12-12T16:07:24Z,0,0,367,12,0,isolation bar lockdown 2020 suttonpark wood sunset trees,16,0,,2636670,NA,NA,NA,NA,https://live.staticflickr.com/65535/50711093126_f94b15171e_s.jpg,75,75,https://live.staticflickr.com/65535/50711093126_f94b15171e_t.jpg,100,67,https://live.staticflickr.com/65535/50711093126_f94b15171e_m.jpg,240,160,https://live.staticflickr.com/65535/50711093126_f94b15171e_q.jpg,150,150,https://live.staticflickr.com/65535/50711093126_f94b15171e.jpg,500,333,https://live.staticflickr.com/65535/50711093126_f94b15171e_n.jpg,320,213,https://live.staticflickr.com/65535/50711093126_f94b15171e_z.jpg,640,427,https://live.staticflickr.com/65535/50711093126_f94b15171e_c.jpg,800,533,https://live.staticflickr.com/65535/50711093126_f94b15171e_b.jpg,1024,683,NA,NA,NA,Sutton Park trip to the Isolation Bar,-1.861678,52.567149,"c(-1.861678, 52.567149)",1,All Rights Reserved,NA
